participant.label,conjoint_app.1.player.id_in_group,conjoint_app.1.player.role,conjoint_app.1.player.payoff,conjoint_app.1.player.device_type,conjoint_app.1.player.operating_system,conjoint_app.1.player.browser,conjoint_app.1.player.lang,conjoint_app.1.player.language,conjoint_app.1.player.use_of_device,conjoint_app.1.player.time_start,conjoint_app.1.group.id_in_subsession,conjoint_app.1.subsession.round_number,demographic_app.1.player.id_in_group,demographic_app.1.player.role,demographic_app.1.player.payoff,demographic_app.1.player.rent,demographic_app.1.player.income,demographic_app.1.player.edu_father,demographic_app.1.player.edu_mother,demographic_app.1.player.ocu_father,demographic_app.1.player.ocu_mother,demographic_app.1.player.age,demographic_app.1.player.gender,demographic_app.1.player.postcode,demographic_app.1.player.tutorial,demographic_app.1.player.grade,demographic_app.1.group.id_in_subsession,demographic_app.1.subsession.round_number,network_app.1.player.participantcode,political_app.1.player.id_in_group,political_app.1.player.role,political_app.1.player.payoff,political_app.1.player.sunday_poll,political_app.1.player.sunday_party_vote,political_app.1.player.sunday_not_eligible,political_app.1.player.noteligible_sunday_party_vote,political_app.1.player.scalo_cdu,political_app.1.player.scalo_csu,political_app.1.player.scalo_spd,political_app.1.player.scalo_gruene,political_app.1.player.scalo_fdp,political_app.1.player.scalo_afd,political_app.1.player.scalo_linke,political_app.1.player.scalo_bsw,political_app.1.player.scalo_pep1,political_app.1.player.scalo_pep2,political_app.1.player.scalo_pep3,political_app.1.player.scalo_pep4,political_app.1.player.scalo_pep5,political_app.1.player.scalo_pep6,political_app.1.player.scalo_pep7,political_app.1.player.scalo_pep8,political_app.1.player.scalo_pep9,political_app.1.player.scalo_pep10,political_app.1.player.scalo_pep11,political_app.1.player.scalo_pep12,political_app.1.player.scalo_pep13,political_app.1.player.scalo_pep14,political_app.1.player.scalo_pep15,political_app.1.player.scalo_pep16,political_app.1.player.politics_question_one,political_app.1.player.politics_question_two,political_app.1.player.politics_question_three,political_app.1.player.politics_question_four,political_app.1.player.politics_question_five,political_app.1.player.politics_question_six,political_app.1.player.politics_question_seven,political_app.1.player.lr_CDU,political_app.1.player.lr_CSU,political_app.1.player.lr_SPD,political_app.1.player.lr_Gruene,political_app.1.player.lr_FDP,political_app.1.player.lr_Linke,political_app.1.player.lr_AfD,political_app.1.player.lr_BSW,political_app.1.group.id_in_subsession,political_app.1.subsession.round_number
,160,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:20.932Z,1,1,160,,0.0,,,1.0,4.0,1.0,1.0,19.0,1.0,89.0,3.0,3.0,1,1,udg,160,,0.0,1.0,1.0,,,1.0,1.0,3.0,0.0,-3.0,-5.0,-3.0,-5.0,-2,3,1,0,-3,1,-5,4,1,-5,-888,-2,-2,-5,-5,-2,4,3,2,4,4,4,4,8,8,4,2,9,1,11,10,1,1
,161,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:25.998Z,1,1,161,,0.0,,,4.0,4.0,1.0,1.0,19.0,2.0,73.0,5.0,2.3,1,1,bga,161,,0.0,1.0,3.0,,,0.0,-1.0,2.0,4.0,-2.0,-5.0,-2.0,-4.0,1,1,4,-3,-4,3,-5,5,2,-5,-5,-3,4,-5,-4,-5,5,3,4,4,4,4,4,8,9,5,4,8,2,11,8,1,1
,162,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:28.985Z,1,1,162,,0.0,,,2.0,3.0,0.0,1.0,20.0,2.0,78.0,1.0,3.3,1,1,uwx,162,,0.0,1.0,1.0,,,2.0,-3.0,3.0,-2.0,-3.0,-4.0,0.0,-3.0,-2,2,-2,-3,-3,0,-2,1,2,-4,-4,-3,-2,-3,-1,-888,4,2,4,2,3,3,4,8,9,5,4,7,2,10,8,1,1
,163,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:24:29.406Z,1,1,163,,0.0,,,-999.0,4.0,-999.0,1.0,21.0,2.0,0.0,1.0,3.3,1,1,vkv,163,,0.0,4.0,,1.0,3.0,4.0,4.0,3.0,4.0,,-5.0,-3.0,-5.0,2,3,-888,4,4,5,-3,5,0,-5,-888,-888,4,-5,-5,4,4,4,4,4,5,-999,4,7,7,3,4,5,2,10,1,1,1
,164,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:31.160Z,1,1,164,,0.0,,,3.0,3.0,1.0,1.0,,1.0,79.0,3.0,-888.0,1,1,rxs,164,,0.0,1.0,1.0,,,-2.0,-4.0,4.0,3.0,-3.0,-5.0,4.0,-5.0,3,3,3,-5,-5,3,-5,2,3,-5,-5,-5,3,-5,-4,-4,4,4,4,3,4,4,-888,8,9,5,5,7,1,11,8,1,1
,165,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:24:32.084Z,1,1,165,,0.0,,,3.0,3.0,1.0,1.0,25.0,2.0,0.0,6.0,1.7,1,1,wen,165,,0.0,4.0,,1.0,4.0,3.0,3.0,-1.0,1.0,2.0,-5.0,-3.0,-3.0,-3,-2,0,-2,-2,-1,-4,-1,-2,-5,1,1,0,-5,-1,-5,4,3,4,4,4,4,4,7,6,3,5,8,1,11,3,1,1
,166,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:33.524Z,1,1,166,,0.0,,,3.0,3.0,1.0,1.0,19.0,1.0,83.0,2.0,-888.0,1,1,byq,166,,0.0,1.0,5.0,,,-5.0,-5.0,1.0,1.0,-5.0,-5.0,3.0,-5.0,-4,-3,1,-5,-5,-2,-5,-3,4,-5,-5,-5,-3,-5,-5,-5,4,2,5,1,4,4,3,10,10,6,5,9,3,11,11,1,1
,167,,0.0,3.0,1.0,3.0,0.0,,1.0,2024-11-13T09:24:38.280Z,1,1,167,,0.0,,,1.0,3.0,1.0,1.0,19.0,1.0,67.0,3.0,2.7,1,1,ack,167,,0.0,1.0,2.0,,,4.0,4.0,4.0,0.0,1.0,-4.0,-5.0,-4.0,-2,0,-5,-999,-3,2,-1,-4,-4,-5,-5,-2,-4,-4,-4,-3,4,2,3,2,4,4,3,8,8,3,2,6,1,10,1,1,1
,168,,0.0,3.0,2.0,3.0,1.0,,1.0,2024-11-13T09:24:47.187Z,1,1,168,,0.0,,,3.0,1.0,1.0,1.0,18.0,2.0,88.0,4.0,2.3,1,1,4ww,168,,0.0,1.0,5.0,,,-4.0,-4.0,2.0,3.0,-5.0,-5.0,4.0,-3.0,2,1,5,-5,-5,4,-5,4,4,-5,-5,-4,2,-5,-4,-5,4,2,5,2,4,4,4,-999,-999,-999,-999,-999,-999,-999,-999,1,1
,169,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:24:58.218Z,1,1,169,,0.0,,,3.0,3.0,1.0,0.0,18.0,1.0,71.0,2.0,3.7,1,1,hry,169,,0.0,1.0,3.0,,,-1.0,-4.0,2.0,3.0,3.0,-5.0,-5.0,-4.0,1,4,2,2,-3,0,-5,4,0,-5,-5,-5,1,-4,-1,1,4,1,4,4,5,5,4,7,9,4,3,6,1,10,9,1,1
,171,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:25:04.126Z,1,1,171,,0.0,,,1.0,1.0,1.0,1.0,19.0,1.0,70.0,5.0,2.7,1,1,knb,171,,0.0,1.0,3.0,,,-3.0,-4.0,-2.0,3.0,-4.0,-5.0,1.0,-5.0,0,0,0,-3,-3,0,-4,2,0,-4,-5,-2,1,-4,-5,-5,4,2,4,2,5,5,4,7,8,6,5,7,2,11,6,1,1
,172,,0.0,3.0,1.0,3.0,1.0,,1.0,2024-11-13T08:25:02.633Z,1,1,172,,0.0,,,3.0,3.0,1.0,1.0,20.0,1.0,0.0,8.0,1.7,1,1,vtt,172,,0.0,4.0,,1.0,1.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,1,3,-888,-888,-888,-888,0,-888,3,-4,-888,-888,-888,-888,-888,-1,2,4,4,4,5,4,5,7,6,4,5,4,2,11,5,1,1
,173,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:25:05.542Z,1,1,173,,0.0,,,2.0,2.0,1.0,1.0,19.0,1.0,50.0,7.0,2.3,1,1,3fv,173,,0.0,1.0,3.0,,,2.0,2.0,2.0,3.0,-1.0,-5.0,-3.0,-4.0,-1,2,2,-2,-4,0,-5,-3,-3,-5,-5,0,4,-5,-4,-5,4,2,4,4,4,5,5,7,8,5,4,6,2,10,8,1,1
,174,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:25:07.921Z,1,1,174,,0.0,,,4.0,3.0,1.0,1.0,19.0,1.0,70.0,1.0,2.7,1,1,p49,174,,0.0,1.0,1.0,,,-4.0,-4.0,3.0,2.0,1.0,-5.0,0.0,0.0,-2,3,-2,-2,-4,0,-4,-3,4,-5,-3,-4,-1,-5,-3,-5,4,1,3,2,4,4,4,9,9,4,2,7,1,11,6,1,1
,175,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:25:09.777Z,1,1,175,,0.0,,,3.0,3.0,0.0,1.0,21.0,2.0,21.0,4.0,2.3,1,1,av4,175,,0.0,1.0,3.0,,,-1.0,-1.0,2.0,4.0,0.0,-5.0,0.0,-4.0,-1,1,4,-1,-3,0,-4,3,3,-5,-5,-1,3,-4,-3,-2,4,3,4,4,5,4,3,8,8,6,4,7,3,10,8,1,1
,177,,0.0,2.0,4.0,3.0,0.0,,3.0,2024-11-13T09:25:23.349Z,1,1,177,,0.0,,,1.0,1.0,1.0,1.0,21.0,2.0,89.0,5.0,3.7,1,1,qxn,177,,0.0,2.0,,,,2.0,3.0,-1.0,-5.0,3.0,-2.0,-4.0,0.0,-5,-4,-3,2,-5,-5,2,1,0,-1,-5,5,-5,-5,0,-5,4,1,3,1,4,4,4,7,8,4,3,9,2,10,3,1,1
,178,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:25:29.805Z,1,1,178,,0.0,,,3.0,4.0,1.0,0.0,19.0,2.0,72.0,6.0,2.0,1,1,rbc,178,,0.0,1.0,3.0,,,-3.0,-4.0,3.0,4.0,-2.0,-5.0,3.0,-3.0,-3,0,0,-3,-4,0,-5,4,3,-5,-5,-4,2,-4,-3,-5,4,4,5,3,3,4,4,7,8,5,4,6,3,9,5,1,1
,181,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:25:35.720Z,1,1,181,,0.0,,,1.0,1.0,1.0,1.0,23.0,1.0,72.0,7.0,2.7,1,1,np4,181,,0.0,1.0,7.0,,,2.0,2.0,5.0,2.0,0.0,-5.0,0.0,3.0,-2,0,-3,-1,-5,-5,-5,2,-888,0,-5,-1,-1,-5,3,-5,5,3,5,4,5,5,5,-999,-999,-999,-999,-999,-999,-999,-999,1,1
,182,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:25:38.064Z,1,1,182,,0.0,,,2.0,4.0,1.0,0.0,18.0,2.0,7.0,4.0,2.0,1,1,cfw,182,,0.0,1.0,4.0,,,3.0,2.0,-2.0,-3.0,4.0,-1.0,-3.0,-3.0,-5,3,1,5,1,3,-5,-2,-5,-5,-5,0,0,1,-1,-1,5,4,5,4,5,4,4,7,8,4,3,6,2,10,6,1,1
,183,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:25:40.029Z,1,1,183,,0.0,,,3.0,3.0,1.0,1.0,21.0,2.0,73.0,7.0,2.7,1,1,dyb,183,,0.0,1.0,5.0,,,-4.0,-4.0,-1.0,3.0,-4.0,-5.0,5.0,-5.0,-2,4,-2,-5,-5,0,-5,-3,4,-5,-5,-5,-2,-5,-4,-5,4,2,5,2,4,4,4,9,10,7,5,8,2,11,10,1,1
,184,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:25:51.079Z,1,1,184,,0.0,,,3.0,1.0,1.0,-999.0,25.0,1.0,47.0,6.0,2.0,1,1,gpt,184,,0.0,1.0,2.0,,,3.0,2.0,3.0,1.0,-1.0,-5.0,-2.0,1.0,-1,2,-3,1,0,3,-4,2,1,-5,-888,-888,-1,-4,-1,-888,4,4,4,4,4,4,5,8,8,5,2,9,1,11,2,1,1
,185,,0.0,3.0,1.0,5.0,0.0,,1.0,2024-11-13T09:25:59.506Z,1,1,185,,0.0,,,3.0,1.0,1.0,1.0,20.0,2.0,72.0,4.0,2.7,1,1,afp,185,,0.0,1.0,3.0,,,-1.0,-3.0,2.0,2.0,-2.0,-5.0,0.0,-4.0,1,5,0,-2,-2,5,-5,3,0,-5,-5,-3,2,-4,-5,-4,5,3,5,2,3,4,4,7,8,3,3,5,1,11,2,1,1
,186,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:26:11.490Z,1,1,186,,0.0,,,4.0,4.0,1.0,1.0,21.0,1.0,72.0,7.0,2.3,1,1,asv,186,,0.0,1.0,3.0,,,-3.0,-4.0,2.0,3.0,-3.0,-5.0,2.0,0.0,1,4,2,-4,-5,2,-5,3,5,-5,-888,0,3,-5,0,-2,3,2,4,2,2,2,4,8,9,6,4,9,2,11,6,1,1
,187,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:26:13.557Z,1,1,187,,0.0,,,4.0,3.0,1.0,1.0,21.0,2.0,78.0,7.0,2.7,1,1,cyg,187,,0.0,1.0,3.0,,,1.0,0.0,1.0,2.0,1.0,-5.0,-1.0,0.0,1,-3,-999,2,1,-1,-2,-1,-2,-4,-5,1,-2,-4,-1,-5,4,2,3,2,5,4,4,8,9,5,5,7,2,10,8,1,1
,188,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:26:13.958Z,1,1,188,,0.0,,,4.0,4.0,1.0,1.0,18.0,1.0,78.0,1.0,3.3,1,1,xyg,188,,0.0,1.0,2.0,,,3.0,3.0,3.0,2.0,2.0,-5.0,-1.0,-1.0,0,3,-999,-1,-888,0,-5,-2,5,-5,-888,0,-2,-4,-2,-888,4,1,2,4,4,4,4,7,7,3,3,6,1,11,6,1,1
,189,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:26:37.350Z,1,1,189,,0.0,,,4.0,3.0,1.0,1.0,20.0,1.0,79.0,7.0,3.3,1,1,yqq,189,,0.0,1.0,1.0,,,2.0,-1.0,4.0,3.0,0.0,-5.0,-1.0,-4.0,3,4,3,-1,0,-1,-3,3,3,-5,-5,-1,2,-5,-4,-5,4,3,4,4,4,4,4,8,9,6,5,8,3,11,3,1,1
,190,,0.0,3.0,1.0,3.0,0.0,,1.0,2024-11-13T09:26:55.091Z,1,1,190,,0.0,,,1.0,3.0,1.0,1.0,28.0,2.0,88.0,4.0,2.0,1,1,tfp,190,,0.0,1.0,2.0,,,4.0,5.0,-3.0,-5.0,-1.0,3.0,-5.0,1.0,-4,-5,-5,3,3,-4,5,-5,-5,4,4,4,-5,2,3,2,3,2,4,1,4,4,4,6,6,3,1,4,1,7,2,1,1
,191,,0.0,2.0,5.0,3.0,0.0,,3.0,2024-11-13T09:27:14.728Z,1,1,191,,0.0,,,4.0,3.0,1.0,1.0,18.0,2.0,14.0,7.0,1.3,1,1,dph,191,,0.0,1.0,5.0,,,-4.0,-4.0,2.0,-1.0,-5.0,-5.0,4.0,3.0,2,3,-3,-5,-4,-3,-4,-1,-4,-3,-5,-4,-2,-4,4,-4,5,2,5,2,4,4,4,8,9,4,5,8,2,10,3,1,1
,194,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:27:46.351Z,1,1,194,,0.0,,,1.0,1.0,1.0,1.0,25.0,1.0,78.0,2.0,3.7,1,1,abc,194,,0.0,1.0,7.0,,,3.0,3.0,3.0,0.0,1.0,-5.0,-2.0,0.0,-2,0,0,1,-3,-4,-3,-1,-3,-2,-2,4,-3,-5,4,-5,4,4,4,3,4,3,3,7,7,3,3,5,-999,10,5,1,1
,199,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:28:43.261Z,1,1,199,,0.0,,,3.0,3.0,1.0,1.0,18.0,2.0,78.0,2.0,3.0,1,1,ech,199,,0.0,1.0,2.0,,,5.0,3.0,-2.0,-4.0,1.0,-5.0,-5.0,-5.0,-4,3,-5,3,4,-4,-5,3,-5,-5,-5,3,1,-5,-5,-3,5,3,5,4,3,4,4,7,8,5,3,6,1,11,9,1,1
,23,,0.0,3.0,1.0,3.0,0.0,,1.0,2024-11-13T09:40:27.648Z,1,1,23,,0.0,,,3.0,1.0,1.0,1.0,26.0,2.0,88.0,6.0,3.3,1,1,p23,23,,0.0,1.0,2.0,,,3.0,4.0,-4.0,-4.0,-4.0,-4.0,-5.0,0.0,-2,0,-1,-3,2,3,-2,3,2,-4,-5,3,2,-3,2,-2,4,2,4,2,5,5,5,8,9,4,3,8,1,11,4,1,1
,32,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:50:17.166Z,1,1,32,,0.0,,,-999.0,0.0,-999.0,0.0,24.0,1.0,78.0,7.0,2.0,1,1,hqf,32,,0.0,2.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0,2,2,0,1,2,0,1,-999,-888,-888,-888,-888,-888,-888,-888,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,1,1
,70,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:42.213Z,1,1,70,,0.0,,,1.0,1.0,1.0,1.0,21.0,1.0,75.0,7.0,2.0,1,1,yfg,70,,0.0,1.0,3.0,,,0.0,0.0,2.0,2.0,0.0,-4.0,-3.0,-1.0,4,4,0,1,-2,-2,-4,1,-2,-5,-5,2,2,-4,1,-4,5,2,4,3,4,4,4,6,6,5,3,7,1,11,4,1,1
,138,,0.0,2.0,5.0,3.0,0.0,,2.0,2024-11-13T09:24:06.178Z,1,1,138,,0.0,,,2.0,1.0,1.0,1.0,21.0,1.0,88.0,7.0,2.0,1,1,mwh,138,,0.0,1.0,5.0,,,-2.0,-3.0,3.0,3.0,-2.0,-5.0,4.0,-3.0,1,3,-1,-3,-4,0,-5,3,2,-5,-5,-4,1,-5,-2,-5,4,3,4,3,4,4,4,9,10,6,5,7,2,11,5,1,1
,170,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:25:01.878Z,1,1,170,,0.0,,,-999.0,3.0,1.0,-999.0,24.0,2.0,88.0,7.0,2.7,1,1,nek,170,,0.0,1.0,4.0,,,2.0,-3.0,3.0,-1.0,2.0,-5.0,-2.0,-5.0,-1,3,2,2,1,3,-3,-1,-5,-5,-5,-5,0,-5,-5,0,5,3,5,3,4,2,4,8,9,5,3,6,2,11,8,1,1
,180,,0.0,3.0,3.0,3.0,0.0,,2.0,2024-11-13T09:25:33.968Z,1,1,180,,0.0,,,1.0,3.0,1.0,1.0,19.0,2.0,78.0,2.0,3.0,1,1,ara,180,,0.0,1.0,6.0,,,3.0,-2.0,-4.0,-5.0,1.0,2.0,-5.0,-2.0,-5,-5,-4,2,-2,-5,2,-5,-5,-5,-5,-4,-5,-1,-3,-5,5,2,5,2,5,5,4,8,10,3,2,6,1,11,7,1,1
,193,,0.0,2.0,5.0,3.0,0.0,,3.0,2024-11-13T09:27:40.852Z,1,1,193,,0.0,,,4.0,3.0,1.0,1.0,20.0,1.0,79.0,4.0,2.7,1,1,gdg,193,,0.0,1.0,3.0,,,0.0,0.0,0.0,5.0,-1.0,-5.0,2.0,-4.0,-999,3,4,-2,-5,4,-5,4,2,-5,-5,-4,4,-5,-4,-5,4,4,3,4,4,4,4,6,6,6,4,3,1,11,9,1,1
,196,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:28:02.411Z,1,1,196,,0.0,,,4.0,4.0,1.0,1.0,20.0,1.0,86.0,5.0,-888.0,1,1,xtk,196,,0.0,1.0,3.0,,,-5.0,-5.0,-2.0,3.0,-4.0,-5.0,-1.0,-2.0,-1,4,1,-4,-5,2,-5,3,3,-5,-5,-5,5,-5,-1,-3,4,3,3,2,4,4,4,8,8,6,5,7,4,10,6,1,1
,200,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:28:48.555Z,1,1,200,,0.0,,,1.0,4.0,0.0,0.0,21.0,2.0,78.0,4.0,-888.0,1,1,9fs,200,,0.0,1.0,3.0,,,-3.0,-4.0,2.0,3.0,-1.0,-5.0,-3.0,-5.0,1,2,5,-2,-3,0,-2,4,4,-5,-5,-4,-2,-5,-5,-5,4,2,5,1,4,4,4,8,9,5,4,7,2,11,10,1,1
,2,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:36:06.708Z,1,1,2,,0.0,,,2.0,2.0,0.0,1.0,18.0,1.0,89.0,7.0,2.0,1,1,4gw,2,,0.0,1.0,1.0,,,-2.0,-4.0,4.0,1.0,-5.0,-5.0,1.0,-4.0,2,5,2,-2,-5,-1,-5,-888,4,-5,-5,-5,4,-5,-1,-5,5,4,5,5,5,4,5,7,10,5,3,7,2,11,7,1,1
,3,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:36:16.278Z,1,1,3,,0.0,,,3.0,3.0,1.0,1.0,21.0,2.0,78.0,4.0,1.3,1,1,mbf,3,,0.0,1.0,4.0,,,1.0,1.0,-2.0,4.0,4.0,-5.0,-3.0,-5.0,-2,-3,2,4,0,2,-4,5,-3,-5,-5,-1,0,-4,-3,-3,5,3,4,4,4,5,4,8,9,4,5,7,2,11,9,1,1
,5,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:36:23.862Z,1,1,5,,0.0,,,4.0,4.0,1.0,1.0,19.0,2.0,75.0,1.0,-888.0,1,1,ytr,5,,0.0,1.0,6.0,,,-2.0,0.0,-4.0,-4.0,1.0,3.0,-5.0,-2.0,-4,-2,-3,3,2,0,3,-4,-5,1,-1,0,-5,3,-4,2,5,2,5,1,4,3,4,4,7,2,3,8,1,9,2,1,1
,7,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:36:33.245Z,1,1,7,,0.0,,,4.0,1.0,1.0,1.0,19.0,2.0,97.0,3.0,2.3,1,1,sbf,7,,0.0,1.0,2.0,,,5.0,5.0,2.0,1.0,0.0,-5.0,1.0,-1.0,3,2,4,0,5,4,-3,3,5,-5,-4,4,3,2,1,2,4,1,3,2,4,4,3,6,7,7,6,5,2,11,8,1,1
,9,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:36:44.037Z,1,1,9,,0.0,,,-999.0,4.0,-999.0,1.0,21.0,2.0,72.0,1.0,2.7,1,1,ydy,9,,0.0,1.0,1.0,,,-4.0,-4.0,2.0,-3.0,-2.0,-5.0,1.0,-4.0,-1,-1,2,-2,-5,-4,-5,-2,2,-5,-5,-3,-4,-3,-3,-5,5,2,4,2,5,4,4,8,9,5,4,7,1,11,8,1,1
,10,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:36:45.746Z,1,1,10,,0.0,,,4.0,4.0,1.0,1.0,25.0,2.0,91.0,2.0,3.0,1,1,3ya,10,,0.0,1.0,3.0,,,0.0,-2.0,4.0,4.0,-4.0,-5.0,-2.0,-3.0,2,2,0,-3,-2,-2,-5,1,1,-5,-5,-1,4,-5,-2,-1,4,3,5,4,4,4,4,6,7,4,3,9,1,11,2,1,1
,11,,0.0,2.0,4.0,3.0,0.0,,3.0,2024-11-13T09:36:49.626Z,1,1,11,,0.0,,,1.0,4.0,1.0,1.0,26.0,2.0,72.0,1.0,-888.0,1,1,cyw,11,,0.0,1.0,8.0,,,-3.0,-4.0,-4.0,-3.0,-3.0,-5.0,-3.0,-4.0,-4,-4,2,-3,-5,0,-5,-4,3,-5,-5,-4,-3,-5,-3,-5,3,1,2,1,3,3,3,9,10,5,4,7,2,11,8,1,1
,17,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:37:38.411Z,1,1,17,,0.0,,,1.0,1.0,1.0,1.0,19.0,2.0,72.0,4.0,-888.0,1,1,dxp,17,,0.0,1.0,3.0,,,-4.0,-5.0,0.0,1.0,-2.0,-5.0,-4.0,-4.0,-2,-1,-1,-3,-4,1,-5,2,-3,-5,-5,-4,-2,-5,-5,-4,4,2,4,2,5,4,4,9,10,5,4,6,1,11,9,1,1
,24,,0.0,3.0,2.0,3.0,0.0,,,2024-11-13T09:42:08.474Z,1,1,24,,0.0,,,3.0,3.0,1.0,1.0,20.0,2.0,70.0,3.0,3.0,1,1,vcb,24,,0.0,1.0,2.0,,,3.0,2.0,-1.0,-1.0,3.0,-5.0,-5.0,-5.0,-3,0,2,2,4,4,2,1,-1,-5,-4,4,2,-4,-4,-2,5,3,5,2,4,5,5,7,-999,5,4,7,2,9,2,1,1
,31,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:48:14.110Z,1,1,31,,0.0,,,3.0,3.0,1.0,1.0,23.0,1.0,71.0,6.0,2.7,1,1,luk,31,,0.0,1.0,3.0,,,-2.0,-3.0,0.0,3.0,-3.0,-5.0,1.0,-4.0,1,0,2,-4,-3,0,-5,5,3,-5,-5,-5,2,-5,-3,-888,4,2,4,3,3,3,4,8,9,7,5,7,3,11,10,1,1
